2,18,15,20,0,0,0,0,0,0,0,0,0,0,0,0
8,1,12,19,0,0,0,0,0,0,0,0,0,0,0,0
8,15,16,16,1,0,0,0,0,0,0,0,0,0,0,0
19,5,18,22,5,0,0,0,0,0,0,0,0,0,0,0
5,14,7,9,14,5,0,0,0,0,0,0,0,0,0,0
3,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,20,20,1,0,0,0,0,0,0,0,0,0,0,0
3,12,15,21,4,0,0,0,0,0,0,0,0,0,0,0
16,15,2,12,1,18,0,0,0,0,0,0,0,0,0,0
16,18,1,11,20,9,11,5,14,0,0,0,0,0,0,0
12,34,3,8,5,12,14,0,0,0,0,0,0,0,0,0
20,5,14,9,4,15,0,0,0,0,0,0,0,0,0,0
14,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0
19,15,12,1,0,0,0,0,0,0,0,0,0,0,0,0
3,15,14,20,9,14,5,14,20,0,0,0,0,0,0,0
1,14,26,1,8,12,0,0,0,0,0,0,0,0,0,0
9,14,22,9,5,18,14,15,0,0,0,0,0,0,0,0
1,14,7,5,2,15,20,0,0,0,0,0,0,0,0,0
7,1,13,5,0,0,0,0,0,0,0,0,0,0,0,0
21,14,20,5,18,0,0,0,0,0,0,0,0,0,0,0
1,21,3,8,0,0,0,0,0,0,0,0,0,0,0,0
11,22,15,20,5,14,0,0,0,0,0,0,0,0,0,0
19,21,2,20,18,1,8,9,5,18,5,14,0,0,0,0
16,18,15,4,21,26,9,5,18,5,14,0,0,0,0,0
1,3,5,18,3,1,0,0,0,0,0,0,0,0,0,0
13,1,18,11,14,1,4,0,0,0,0,0,0,0,0,0
34,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,11,15,18,4,0,0,0,0,0,0,0,0,0,0
16,18,15,2,12,5,13,1,0,0,0,0,0,0,0,0
8,1,21,20,0,0,0,0,0,0,0,0,0,0,0,0
19,21,2,20,18,1,8,5,18,1,0,0,0,0,0,0
9,14,14,5,2,1,18,0,0,0,0,0,0,0,0,0
16,1,18,20,9,20,21,18,0,0,0,0,0,0,0,0
12,15,14,5,0,0,0,0,0,0,0,0,0,0,0,0
5,14,20,5,0,0,0,0,0,0,0,0,0,0,0,0
3,1,14,20,1,18,0,0,0,0,0,0,0,0,0,0
5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,19,3,18,9,20,15,0,0,0,0,0,0,0,0,0
16,6,5,18,4,0,0,0,0,0,0,0,0,0,0,0
19,5,16,1,18,1,20,5,0,0,0,0,0,0,0,0
12,9,19,20,5,14,0,0,0,0,0,0,0,0,0,0
34,13,14,5,0,0,0,0,0,0,0,0,0,0,0,0
5,12,5,13,5,14,20,0,0,0,0,0,0,0,0,0
13,35,14,5,14,0,0,0,0,0,0,0,0,0,0,0
2,18,15,1,4,0,0,0,0,0,0,0,0,0,0,0
1,14,19,12,21,20,1,0,0,0,0,0,0,0,0,0
5,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,20,1,12,1,0,0,0,0,0,0,0,0,0,0
13,9,7,8,20,0,0,0,0,0,0,0,0,0,0,0
12,12,1,13,1,4,1,0,0,0,0,0,0,0,0,0
13,5,20,1,12,12,0,0,0,0,0,0,0,0,0,0
12,5,22,5,18,0,0,0,0,0,0,0,0,0,0,0
23,9,18,4,0,0,0,0,0,0,0,0,0,0,0,0
1,7,21,10,5,18,15,0,0,0,0,0,0,0,0,0
9,14,4,21,19,20,18,25,0,0,0,0,0,0,0,0
19,5,22,5,14,0,0,0,0,0,0,0,0,0,0,0
4,9,19,11,21,20,9,5,18,5,14,0,0,0,0,0
4,9,22,9,4,5,0,0,0,0,0,0,0,0,0,0
7,5,14,20,12,5,0,0,0,0,0,0,0,0,0,0
25,5,12,12,15,23,0,0,0,0,0,0,0,0,0,0
14,15,18,20,8,0,0,0,0,0,0,0,0,0,0,0
19,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0
13,27,17,21,9,14,1,0,0,0,0,0,0,0,0,0
20,15,15,11,0,0,0,0,0,0,0,0,0,0,0,0
19,11,1,18,16,0,0,0,0,0,0,0,0,0,0,0
8,1,19,20,1,0,0,0,0,0,0,0,0,0,0,0
9,14,4,9,11,5,18,1,18,0,0,0,0,0,0,0
15,23,14,0,0,0,0,0,0,0,0,0,0,0,0,0
7,21,1,18,4,1,18,0,0,0,0,0,0,0,0,0
4,36,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5,19,16,5,18,1,18,0,0,0,0,0,0,0,0,0
13,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0
2,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0
9,13,13,15,2,9,12,9,5,14,0,0,0,0,0,0
18,5,7,9,15,14,0,0,0,0,0,0,0,0,0,0
19,5,3,20,9,15,14,0,0,0,0,0,0,0,0,0
13,33,19,19,5,14,0,0,0,0,0,0,0,0,0,0
9,14,20,5,18,5,19,19,5,0,0,0,0,0,0,0
14,9,7,8,20,0,0,0,0,0,0,0,0,0,0,0
12,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0
5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,9,5,4,5,18,0,0,0,0,0,0,0,0,0,0
2,27,19,9,3,15,0,0,0,0,0,0,0,0,0,0
2,12,15,4,0,0,0,0,0,0,0,0,0,0,0,0
16,12,1,14,1,0,0,0,0,0,0,0,0,0,0,0
8,15,12,26,0,0,0,0,0,0,0,0,0,0,0,0
22,9,5,14,20,15,0,0,0,0,0,0,0,0,0,0
2,5,12,12,0,0,0,0,0,0,0,0,0,0,0,0
4,5,19,16,21,28,19,0,0,0,0,0,0,0,0,0
13,1,19,3,8,9,14,5,0,0,0,0,0,0,0,0
10,1,8,18,8,21,14,4,5,18,20,0,0,0,0,0
23,1,14,4,0,0,0,0,0,0,0,0,0,0,0,0
3,1,16,20,21,18,1,4,15,0,0,0,0,0,0,0
1,16,1,18,5,3,5,18,27,0,0,0,0,0,0,0
7,5,18,1,4,5,0,0,0,0,0,0,0,0,0,0
20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,9,5,22,5,0,0,0,0,0,0,0,0,0,0,0
14,15,18,18,0,0,0,0,0,0,0,0,0,0,0,0
4,5,20,28,14,7,1,19,5,0,0,0,0,0,0,0
11,12,34,14,14,9,14,7,0,0,0,0,0,0,0,0
9,14,3,12,21,4,5,0,0,0,0,0,0,0,0,0
4,18,33,3,11,5,14,0,0,0,0,0,0,0,0,0
2,15,20,20,5,14,0,0,0,0,0,0,0,0,0,0
5,14,41,7,35,14,7,0,0,0,0,0,0,0,0,0
23,15,8,14,21,14,7,0,0,0,0,0,0,0,0,0
3,1,13,2,9,15,0,0,0,0,0,0,0,0,0,0
16,1,19,15,0,0,0,0,0,0,0,0,0,0,0,0
11,1,14,20,5,14,0,0,0,0,0,0,0,0,0,0
1,12,9,22,9,1,18,0,0,0,0,0,0,0,0,0
11,12,15,3,11,1,0,0,0,0,0,0,0,0,0,0
18,9,3,8,20,9,7,0,0,0,0,0,0,0,0,0
16,15,19,9,20,9,15,14,0,0,0,0,0,0,0,0
18,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0
3,15,19,20,15,0,0,0,0,0,0,0,0,0,0,0
1,13,2,15,19,0,0,0,0,0,0,0,0,0,0,0
13,21,12,20,9,16,12,9,26,9,5,18,5,14,0,0
13,1,19,19,1,0,0,0,0,0,0,0,0,0,0,0
23,18,9,20,5,0,0,0,0,0,0,0,0,0,0,0
18,5,1,4,25,0,0,0,0,0,0,0,0,0,0,0
14,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0
19,20,1,20,20,0,0,0,0,0,0,0,0,0,0,0
23,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0
19,9,12,2,5,0,0,0,0,0,0,0,0,0,0,0
16,15,10,11,5,0,0,0,0,0,0,0,0,0,0,0
18,15,1,4,0,0,0,0,0,0,0,0,0,0,0,0
19,11,9,3,11,1,0,0,0,0,0,0,0,0,0,0
11,34,12,20,5,0,0,0,0,0,0,0,0,0,0,0
26,21,19,20,9,13,13,5,14,0,0,0,0,0,0,0
8,5,18,13,1,14,15,0,0,0,0,0,0,0,0,0
11,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0
7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,12,34,4,5,18,0,0,0,0,0,0,0,0,0,0
6,18,1,3,3,9,30,14,0,0,0,0,0,0,0,0
11,14,15,3,8,5,14,0,0,0,0,0,0,0,0,0
13,21,12,20,9,16,12,9,3,1,18,0,0,0,0,0
16,18,15,4,21,11,20,0,0,0,0,0,0,0,0,0
16,15,19,20,0,0,0,0,0,0,0,0,0,0,0,0
20,8,5,9,18,0,0,0,0,0,0,0,0,0,0,0
34,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,14,14,5,19,0,0,0,0,0,0,0,0,0,0
20,5,18,13,0,0,0,0,0,0,0,0,0,0,0,0
4,9,6,6,9,3,21,12,20,0,0,0,0,0,0,0
19,15,12,12,20,5,0,0,0,0,0,0,0,0,0,0
18,5,11,15,18,4,0,0,0,0,0,0,0,0,0,0
6,12,9,3,11,1,0,0,0,0,0,0,0,0,0,0
20,8,5,13,0,0,0,0,0,0,0,0,0,0,0,0
23,1,19,19,5,18,0,0,0,0,0,0,0,0,0,0
13,15,19,20,0,0,0,0,0,0,0,0,0,0,0,0
14,5,3,5,19,9,20,1,18,27,0,0,0,0,0,0
13,9,12,11,0,0,0,0,0,0,0,0,0,0,0,0
3,9,5,14,0,0,0,0,0,0,0,0,0,0,0,0
23,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,14,15,0,0,0,0,0,0,0,0,0,0,0,0
19,13,1,12,12,0,0,0,0,0,0,0,0,0,0,0
7,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0
26,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,18,5,0,0,0,0,0,0,0,0,0,0,0,0
19,20,21,4,9,5,0,0,0,0,0,0,0,0,0,0
19,15,13,2,18,5,18,15,0,0,0,0,0,0,0,0
6,36,12,12,0,0,0,0,0,0,0,0,0,0,0,0
19,15,2,18,5,0,0,0,0,0,0,0,0,0,0,0
10,1,8,18,0,0,0,0,0,0,0,0,0,0,0,0
8,21,18,18,25,0,0,0,0,0,0,0,0,0,0,0
6,9,18,5,0,0,0,0,0,0,0,0,0,0,0,0
16,1,19,19,0,0,0,0,0,0,0,0,0,0,0,0
8,5,1,18,4,0,0,0,0,0,0,0,0,0,0,0
23,9,19,8,0,0,0,0,0,0,0,0,0,0,0,0
16,9,5,3,5,0,0,0,0,0,0,0,0,0,0,0
18,34,11,14,1,0,0,0,0,0,0,0,0,0,0,0
3,15,21,18,19,5,0,0,0,0,0,0,0,0,0,0
2,5,18,7,0,0,0,0,0,0,0,0,0,0,0,0
9,14,14,15,22,1,20,9,15,14,0,0,0,0,0,0
15,19,20,5,14,0,0,0,0,0,0,0,0,0,0,0
16,1,18,5,4,0,0,0,0,0,0,0,0,0,0,0
18,9,3,8,20,9,7,0,0,0,0,0,0,0,0,0
2,12,1,21,0,0,0,0,0,0,0,0,0,0,0,0
19,9,12,5,14,20,0,0,0,0,0,0,0,0,0,0
22,9,19,9,20,1,0,0,0,0,0,0,0,0,0,0
11,12,15,3,11,1,0,0,0,0,0,0,0,0,0,0
12,1,7,18,1,0,0,0,0,0,0,0,0,0,0,0
26,15,14,1,0,0,0,0,0,0,0,0,0,0,0,0
3,1,18,27,3,20,5,18,0,0,0,0,0,0,0,0
4,30,12,1,18,0,0,0,0,0,0,0,0,0,0,0
23,8,15,19,5,0,0,0,0,0,0,0,0,0,0,0
13,15,20,15,18,0,0,0,0,0,0,0,0,0,0,0
1,12,23,1,25,19,0,0,0,0,0,0,0,0,0,0
2,18,15,20,8,5,18,0,0,0,0,0,0,0,0,0
7,9,18,12,0,0,0,0,0,0,0,0,0,0,0,0
19,5,3,15,14,4,0,0,0,0,0,0,0,0,0,0
7,5,13,1,3,8,20,0,0,0,0,0,0,0,0,0
13,5,14,7,5,0,0,0,0,0,0,0,0,0,0,0
23,1,18,5,14,0,0,0,0,0,0,0,0,0,0,0
16,1,18,5,3,5,18,0,0,0,0,0,0,0,0,0
23,5,14,9,7,5,18,0,0,0,0,0,0,0,0,0
8,1,20,20,5,0,0,0,0,0,0,0,0,0,0,0
21,14,4,5,18,0,0,0,0,0,0,0,0,0,0,0
6,15,18,13,21,12,34,18,0,0,0,0,0,0,0,0
1,21,37,5,18,0,0,0,0,0,0,0,0,0,0,0
20,18,1,7,5,14,0,0,0,0,0,0,0,0,0,0
8,15,18,1,19,0,0,0,0,0,0,0,0,0,0,0
19,16,5,3,9,5,12,12,0,0,0,0,0,0,0,0
5,14,20,23,9,3,11,5,12,14,0,0,0,0,0,0
1,14,20,9,14,7,5,14,0,0,0,0,0,0,0,0
7,5,20,18,34,14,11,0,0,0,0,0,0,0,0,0
14,15,9,19,5,0,0,0,0,0,0,0,0,0,0,0
8,1,3,9,1,0,0,0,0,0,0,0,0,0,0,0
3,15,14,4,9,3,9,30,14,0,0,0,0,0,0,0
3,15,20,20,15,14,0,0,0,0,0,0,0,0,0,0
2,5,19,9,5,4,5,12,14,0,0,0,0,0,0,0
16,18,15,26,5,19,19,0,0,0,0,0,0,0,0,0
3,15,14,19,15,14,1,14,20,0,0,0,0,0,0,0
22,15,18,23,34,18,20,19,0,0,0,0,0,0,0,0
7,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,9,20,8,0,0,0,0,0,0,0,0,0,0,0,0
14,34,19,1,0,0,0,0,0,0,0,0,0,0,0,0
13,1,4,5,18,1,0,0,0,0,0,0,0,0,0,0
1,21,7,5,14,2,12,9,3,11,0,0,0,0,0,0
6,9,14,9,19,8,0,0,0,0,0,0,0,0,0,0
8,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14,19,9,11,20,5,0,0,0,0,0,0,0,0,0
19,8,9,16,0,0,0,0,0,0,0,0,0,0,0,0
26,5,12,12,5,0,0,0,0,0,0,0,0,0,0,0
8,36,18,20,0,0,0,0,0,0,0,0,0,0,0,0
16,9,5,18,14,1,0,0,0,0,0,0,0,0,0,0
2,1,10,15,0,0,0,0,0,0,0,0,0,0,0,0
13,5,4,9,15,4,29,1,0,0,0,0,0,0,0,0
12,35,14,7,20,0,0,0,0,0,0,0,0,0,0,0
16,15,19,19,9,2,12,5,0,0,0,0,0,0,0,0
23,21,3,8,19,0,0,0,0,0,0,0,0,0,0,0
3,1,5,18,0,0,0,0,0,0,0,0,0,0,0,0
19,13,34,12,12,0,0,0,0,0,0,0,0,0,0,0
18,9,14,7,0,0,0,0,0,0,0,0,0,0,0,0
1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1,13,12,1,0,0,0,0,0,0,0,0,0,0,0
16,1,19,1,18,0,0,0,0,0,0,0,0,0,0,0
19,34,7,5,0,0,0,0,0,0,0,0,0,0,0,0
10,5,4,5,18,0,0,0,0,0,0,0,0,0,0,0
14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,15,18,1,0,0,0,0,0,0,0,0,0,0,0
6,9,7,21,18,1,0,0,0,0,0,0,0,0,0,0
23,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0
13,15,12,14,0,0,0,0,0,0,0,0,0,0,0,0
3,1,14,3,9,30,14,0,0,0,0,0,0,0,0,0
13,9,14,4,0,0,0,0,0,0,0,0,0,0,0,0
11,5,16,20,0,0,0,0,0,0,0,0,0,0,0,0
14,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,3,8,9,14,5,0,0,0,0,0,0,0,0,0
18,5,7,9,19,20,5,18,0,0,0,0,0,0,0,0
14,15,3,8,0,0,0,0,0,0,0,0,0,0,0,0
22,34,14,12,9,7,5,14,0,0,0,0,0,0,0,0
19,1,13,13,5,12,14,0,0,0,0,0,0,0,0,0
12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19,3,5,14,19,15,0,0,0,0,0,0,0,0,0
7,5,8,5,14,0,0,0,0,0,0,0,0,0,0,0
20,33,18,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0
16,12,1,20,1,0,0,0,0,0,0,0,0,0,0,0
8,1,9,18,0,0,0,0,0,0,0,0,0,0,0,0
33,2,21,14,7,0,0,0,0,0,0,0,0,0,0,0
6,5,9,14,4,0,0,0,0,0,0,0,0,0,0,0
13,5,9,12,5,0,0,0,0,0,0,0,0,0,0,0
2,15,15,11,0,0,0,0,0,0,0,0,0,0,0,0
18,21,14,0,0,0,0,0,0,0,0,0,0,0,0,0
14,35,7,18,1,0,0,0,0,0,0,0,0,0,0,0
19,20,18,1,14,4,5,14,0,0,0,0,0,0,0,0
5,18,6,15,18,4,5,18,12,9,3,8,0,0,0,0
23,21,14,4,5,18,0,0,0,0,0,0,0,0,0,0
8,15,18,19,5,0,0,0,0,0,0,0,0,0,0,0
3,21,1,18,20,15,0,0,0,0,0,0,0,0,0,0
19,20,5,5,12,0,0,0,0,0,0,0,0,0,0,0
22,1,18,9,9,5,18,5,14,0,0,0,0,0,0,0
1,6,18,1,9,4,0,0,0,0,0,0,0,0,0,0
2,33,18,15,0,0,0,0,0,0,0,0,0,0,0,0
19,11,18,9,22,5,14,0,0,0,0,0,0,0,0,0
19,20,1,8,12,0,0,0,0,0,0,0,0,0,0,0
5,14,5,18,7,25,0,0,0,0,0,0,0,0,0,0
21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,6,34,18,0,0,0,0,0,0,0,0,0,0,0
4,9,19,20,9,14,20,15,0,0,0,0,0,0,0,0
2,18,9,14,7,1,19,0,0,0,0,0,0,0,0,0
19,20,5,7,0,0,0,0,0,0,0,0,0,0,0,0
22,9,12,11,5,14,0,0,0,0,0,0,0,0,0,0
7,5,19,9,3,8,20,0,0,0,0,0,0,0,0,0
11,15,12,15,14,14,0,0,0,0,0,0,0,0,0,0
19,5,4,9,13,5,14,20,5,18,1,0,0,0,0,0
4,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,5,14,5,0,0,0,0,0,0,0,0,0,0,0
16,18,5,16,1,18,5,0,0,0,0,0,0,0,0,0
18,5,16,12,25,0,0,0,0,0,0,0,0,0,0,0
6,1,11,20,21,13,0,0,0,0,0,0,0,0,0,0
23,5,12,12,0,0,0,0,0,0,0,0,0,0,0,0
22,5,26,0,0,0,0,0,0,0,0,0,0,0,0,0
2,18,5,1,4,0,0,0,0,0,0,0,0,0,0,0
11,12,34,20,20,18,1,0,0,0,0,0,0,0,0,0
16,18,9,14,20,0,0,0,0,0,0,0,0,0,0,0
23,5,14,14,0,0,0,0,0,0,0,0,0,0,0,0
7,5,14,15,13,0,0,0,0,0,0,0,0,0,0,0
20,1,18,4,5,0,0,0,0,0,0,0,0,0,0,0
33,2,5,18,18,1,19,3,8,21,14,7,0,0,0,0
19,21,1,22,5,0,0,0,0,0,0,0,0,0,0,0
22,5,18,7,12,5,9,3,8,5,14,0,0,0,0,0
6,18,9,19,3,8,0,0,0,0,0,0,0,0,0,0
13,5,8,18,0,0,0,0,0,0,0,0,0,0,0,0
11,9,14,4,0,0,0,0,0,0,0,0,0,0,0,0
2,18,9,12,12,15,0,0,0,0,0,0,0,0,0,0
19,33,4,5,14,0,0,0,0,0,0,0,0,0,0,0
12,21,6,20,0,0,0,0,0,0,0,0,0,0,0,0
12,9,20,20,12,5,0,0,0,0,0,0,0,0,0,0
22,1,18,10,5,0,0,0,0,0,0,0,0,0,0,0
16,1,18,1,7,18,1,16,8,0,0,0,0,0,0,0
16,15,12,12,21,5,12,15,0,0,0,0,0,0,0,0
19,12,21,20,12,9,7,0,0,0,0,0,0,0,0,0
6,15,18,13,21,12,1,18,0,0,0,0,0,0,0,0
23,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2,21,12,12,5,18,0,0,0,0,0,0,0,0,0,0
8,5,18,18,1,13,9,5,14,20,1,0,0,0,0,0
7,18,1,14,0,0,0,0,0,0,0,0,0,0,0,0
3,1,20,3,8,0,0,0,0,0,0,0,0,0,0,0
1,21,19,4,18,21,3,11,0,0,0,0,0,0,0,0
18,5,19,20,0,0,0,0,0,0,0,0,0,0,0,0
14,15,3,8,5,0,0,0,0,0,0,0,0,0,0,0
16,1,19,19,1,0,0,0,0,0,0,0,0,0,0,0
23,8,5,5,12,0,0,0,0,0,0,0,0,0,0,0
26,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,5,19,20,9,4,15,0,0,0,0,0,0,0,0,0
5,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19,9,5,18,18,1,0,0,0,0,0,0,0,0,0,0
19,9,20,26,0,0,0,0,0,0,0,0,0,0,0,0
26,21,19,20,1,14,4,0,0,0,0,0,0,0,0,0
23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,5,3,12,1,13,1,3,9,30,14,0,0,0,0,0
8,9,19,20,15,18,25,0,0,0,0,0,0,0,0,0
22,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0
5,19,16,1,12,4,1,0,0,0,0,0,0,0,0,0
12,12,1,14,15,0,0,0,0,0,0,0,0,0,0,0
4,5,2,5,18,29,1,0,0,0,0,0,0,0,0,0
22,15,12,12,0,0,0,0,0,0,0,0,0,0,0,0
5,19,20,1,3,9,30,14,0,0,0,0,0,0,0,0
11,9,12,12,0,0,0,0,0,0,0,0,0,0,0,0
19,9,14,3,5,0,0,0,0,0,0,0,0,0,0,0
20,5,1,13,0,0,0,0,0,0,0,0,0,0,0,0
20,5,13,16,5,18,1,20,21,18,5,0,0,0,0,0
13,21,19,20,5,18,0,0,0,0,0,0,0,0,0,0
2,34,4,4,0,0,0,0,0,0,0,0,0,0,0,0
18,9,20,1,0,0,0,0,0,0,0,0,0,0,0,0
2,12,1,14,4,0,0,0,0,0,0,0,0,0,0,0
14,35,7,18,1,0,0,0,0,0,0,0,0,0,0,0
3,1,26,1,0,0,0,0,0,0,0,0,0,0,0,0
19,5,18,22,9,18,0,0,0,0,0,0,0,0,0,0
9,14,19,20,18,21,13,5,14,20,0,0,0,0,0,0
13,36,18,11,0,0,0,0,0,0,0,0,0,0,0,0
19,20,1,13,13,0,0,0,0,0,0,0,0,0,0,0
3,15,13,16,1,18,1,18,0,0,0,0,0,0,0,0
12,12,5,22,1,18,0,0,0,0,0,0,0,0,0,0
6,15,18,13,0,0,0,0,0,0,0,0,0,0,0,0
8,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0
21,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,13,5,9,14,20,0,0,0,0,0,0,0,0,0
2,1,14,4,0,0,0,0,0,0,0,0,0,0,0,0
6,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0
1,3,8,20,21,14,7,0,0,0,0,0,0,0,0,0
4,5,12,7,1,4,15,0,0,0,0,0,0,0,0,0
3,8,5,3,11,0,0,0,0,0,0,0,0,0,0,0
1,31,14,0,0,0,0,0,0,0,0,0,0,0,0,0
36,22,5,18,18,1,19,11,14,9,14,7,0,0,0,0
6,5,20,20,0,0,0,0,0,0,0,0,0,0,0,0
21,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,9,12,4,21,14,7,0,0,0,0,0,0,0
23,5,19,20,5,14,0,0,0,0,0,0,0,0,0,0
5,17,21,9,16,1,18,1,18,0,0,0,0,0,0,0
16,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,15,20,1,0,0,0,0,0,0,0,0,0,0,0,0
4,5,13,15,19,20,18,1,18,0,0,0,0,0,0,0
21,14,19,5,18,5,0,0,0,0,0,0,0,0,0,0
1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
3,15,12,1,0,0,0,0,0,0,0,0,0,0,0,0
8,36,18,5,14,0,0,0,0,0,0,0,0,0,0,0
19,20,21,14,4,5,0,0,0,0,0,0,0,0,0,0
6,18,33,8,12,9,14,7,0,0,0,0,0,0,0,0
3,5,14,20,18,15,0,0,0,0,0,0,0,0,0,0
3,15,18,20,1,4,1,0,0,0,0,0,0,0,0,0
8,9,5,12,15,0,0,0,0,0,0,0,0,0,0,0
19,9,7,14,9,6,9,3,1,18,27,0,0,0,0,0
12,12,5,22,1,4,15,0,0,0,0,0,0,0,0,0
18,5,7,9,5,18,5,14,0,0,0,0,0,0,0,0
12,9,5,6,0,0,0,0,0,0,0,0,0,0,0,0
